scene_number,path,rotationSpeed,stop_angle,pause_time,volume_start,volume_poured,volume_received,spilled_volume
2794,../../output/MediumBottle/Medium_280_1799_34,0.03,34.0,1.8,279.895,0.02,0.0025,0.0175
2795,../../output/MediumBottle/Medium_280_1799_38,0.03,38.0,1.8,279.895,0.02,0.0,0.02
2796,../../output/MediumBottle/Medium_280_1799_42,0.03,42.0,1.8,279.895,0.0275,0.0025,0.025
2797,../../output/MediumBottle/Medium_280_1799_46,0.03,46.0,1.8,279.895,2.9775,2.955,0.0225
2798,../../output/MediumBottle/Medium_280_1799_50,0.03,50.0,1.8,279.895,14.16,14.125,0.035
2799,../../output/MediumBottle/Medium_280_1799_54,0.03,54.0,1.8,279.895,33.265,33.1525,0.1125
2800,../../output/MediumBottle/Medium_280_1799_58,0.03,58.0,1.8,279.895,56.8175,56.32,0.4975
2801,../../output/MediumBottle/Medium_280_1799_62,0.03,62.0,1.8,279.895,82.585,77.49,5.095
2802,../../output/MediumBottle/Medium_280_1799_66,0.03,66.0,1.8,279.895,108.623,97.9675,10.655
2803,../../output/MediumBottle/Medium_280_1799_70,0.03,70.0,1.8,279.895,134.683,122.713,11.97
2804,../../output/MediumBottle/Medium_280_1799_74,0.03,74.0,1.8,279.895,160.33,148.023,12.3075
2805,../../output/MediumBottle/Medium_280_1799_78,0.03,78.0,1.8,279.895,185.438,172.738,12.7
2806,../../output/MediumBottle/Medium_280_1799_82,0.03,82.0,1.8,279.895,209.92,197.407,12.5125
2807,../../output/MediumBottle/Medium_280_1799_86,0.03,86.0,1.8,279.895,232.76,220.657,12.1025
2808,../../output/MediumBottle/Medium_280_1799_90,0.03,90.0,1.8,279.895,251.9,239.085,12.815
2809,../../output/MediumBottle/Medium_280_200_30,0.03,30.0,0.2,279.895,0.0075,0.0,0.0075
2810,../../output/MediumBottle/Medium_280_200_34,0.03,34.0,0.2,279.895,0.02,0.0,0.02
2811,../../output/MediumBottle/Medium_280_200_38,0.03,38.0,0.2,279.895,0.015,0.0,0.015
2812,../../output/MediumBottle/Medium_280_200_42,0.03,42.0,0.2,279.895,0.03,0.01,0.02
2813,../../output/MediumBottle/Medium_280_200_46,0.03,46.0,0.2,279.895,1.6875,1.6575,0.03
2814,../../output/MediumBottle/Medium_280_200_50,0.03,50.0,0.2,279.895,10.3275,10.29,0.0375
2815,../../output/MediumBottle/Medium_280_200_54,0.03,54.0,0.2,279.895,27.1425,27.095,0.0475
2816,../../output/MediumBottle/Medium_280_200_58,0.03,58.0,0.2,279.895,49.5275,49.1725,0.355
2817,../../output/MediumBottle/Medium_280_200_62,0.03,62.0,0.2,279.895,74.7875,71.6325,3.155
2818,../../output/MediumBottle/Medium_280_200_66,0.03,66.0,0.2,279.895,100.868,90.4125,10.455
2819,../../output/MediumBottle/Medium_280_200_70,0.03,70.0,0.2,279.895,127.007,115.123,11.885
2820,../../output/MediumBottle/Medium_280_200_74,0.03,74.0,0.2,279.895,152.847,140.482,12.365
2821,../../output/MediumBottle/Medium_280_200_78,0.03,78.0,0.2,279.895,178.065,165.275,12.79
2822,../../output/MediumBottle/Medium_280_200_82,0.03,82.0,0.2,279.895,202.912,190.192,12.72
2823,../../output/MediumBottle/Medium_280_200_86,0.03,86.0,0.2,279.895,226.262,213.6,12.6625
2824,../../output/MediumBottle/Medium_280_200_90,0.03,90.0,0.2,279.895,246.86,234.605,12.255
2825,../../output/MediumBottle/Medium_280_600_30,0.03,30.0,0.6,279.895,0.0025,0.0,0.0025
2826,../../output/MediumBottle/Medium_280_600_34,0.03,34.0,0.6,279.895,0.015,0.0,0.015
2827,../../output/MediumBottle/Medium_280_600_38,0.03,38.0,0.6,279.895,0.015,0.0025,0.0125
2828,../../output/MediumBottle/Medium_280_600_42,0.03,42.0,0.6,279.895,0.0275,0.01,0.0175
2829,../../output/MediumBottle/Medium_280_600_46,0.03,46.0,0.6,279.895,2.0,1.9775,0.0225
2830,../../output/MediumBottle/Medium_280_600_50,0.03,50.0,0.6,279.895,11.3475,11.305,0.0425
2831,../../output/MediumBottle/Medium_280_600_54,0.03,54.0,0.6,279.895,28.82,28.785,0.035
2832,../../output/MediumBottle/Medium_280_600_58,0.03,58.0,0.6,279.895,51.5125,51.04,0.4725
2833,../../output/MediumBottle/Medium_280_600_62,0.03,62.0,0.6,279.895,76.89,73.5275,3.3625
2834,../../output/MediumBottle/Medium_280_600_66,0.03,66.0,0.6,279.895,102.98,92.5875,10.3925
2835,../../output/MediumBottle/Medium_280_600_70,0.03,70.0,0.6,279.895,129.012,117.147,11.865
2836,../../output/MediumBottle/Medium_280_600_74,0.03,74.0,0.6,279.895,154.843,142.373,12.47
2837,../../output/MediumBottle/Medium_280_600_78,0.03,78.0,0.6,279.895,179.977,167.2,12.7775
2838,../../output/MediumBottle/Medium_280_600_82,0.03,82.0,0.6,279.895,204.778,191.82,12.9575
2839,../../output/MediumBottle/Medium_280_600_86,0.03,86.0,0.6,279.895,228.058,215.148,12.91
2840,../../output/MediumBottle/Medium_280_600_90,0.03,90.0,0.6,279.895,248.317,236.255,12.0625
2841,../../output/MediumBottle/Medium_290_1000_30,0.03,30.0,1.0,289.9,0.005,0.0,0.005
2842,../../output/MediumBottle/Medium_290_1000_34,0.03,34.0,1.0,289.9,0.0125,0.0025,0.01
2843,../../output/MediumBottle/Medium_290_1000_38,0.03,38.0,1.0,289.9,0.015,0.01,0.005
2844,../../output/MediumBottle/Medium_290_1000_42,0.03,42.0,1.0,289.9,0.0275,0.0075,0.02
2845,../../output/MediumBottle/Medium_290_1000_46,0.03,46.0,1.0,289.9,4.3825,4.355,0.0275
2846,../../output/MediumBottle/Medium_290_1000_50,0.03,50.0,1.0,289.9,17.265,17.245,0.02
2847,../../output/MediumBottle/Medium_290_1000_54,0.03,54.0,1.0,289.9,37.605,37.525,0.08
2848,../../output/MediumBottle/Medium_290_1000_58,0.03,58.0,1.0,289.9,61.86,61.015,0.845
2849,../../output/MediumBottle/Medium_290_1000_62,0.03,62.0,1.0,289.9,88.045,80.2625,7.7825
2850,../../output/MediumBottle/Medium_290_1000_66,0.03,66.0,1.0,289.9,114.317,102.48,11.8375
2851,../../output/MediumBottle/Medium_290_1000_70,0.03,70.0,1.0,289.9,140.627,127.985,12.6425
2852,../../output/MediumBottle/Medium_290_1000_74,0.03,74.0,1.0,289.9,166.537,153.63,12.9075
2853,../../output/MediumBottle/Medium_290_1000_78,0.03,78.0,1.0,289.9,191.827,178.825,13.0025
2854,../../output/MediumBottle/Medium_290_1000_82,0.03,82.0,1.0,289.9,216.585,203.748,12.8375
2855,../../output/MediumBottle/Medium_290_1000_86,0.03,86.0,1.0,289.9,239.718,226.95,12.7675
2856,../../output/MediumBottle/Medium_290_1000_90,0.03,90.0,1.0,289.9,259.55,247.243,12.3075
2857,../../output/MediumBottle/Medium_290_1399_30,0.03,30.0,1.4,289.9,0.005,0.0,0.005
2858,../../output/MediumBottle/Medium_290_1399_34,0.03,34.0,1.4,289.9,0.015,0.0025,0.0125
2859,../../output/MediumBottle/Medium_290_1399_38,0.03,38.0,1.4,289.9,0.02,0.0025,0.0175
2860,../../output/MediumBottle/Medium_290_1399_42,0.03,42.0,1.4,289.9,0.0375,0.0125,0.025
2861,../../output/MediumBottle/Medium_290_1399_46,0.03,46.0,1.4,289.9,4.9,4.8725,0.0275
2862,../../output/MediumBottle/Medium_290_1399_50,0.03,50.0,1.4,289.9,18.3725,18.3425,0.03
2863,../../output/MediumBottle/Medium_290_1399_54,0.03,54.0,1.4,289.9,39.21,39.045,0.165
2864,../../output/MediumBottle/Medium_290_1399_58,0.03,58.0,1.4,289.9,63.7125,63.135,0.5775
2865,../../output/MediumBottle/Medium_290_1399_62,0.03,62.0,1.4,289.9,89.915,82.8,7.115
2866,../../output/MediumBottle/Medium_290_1399_66,0.03,66.0,1.4,289.9,116.278,104.635,11.6425
2867,../../output/MediumBottle/Medium_290_1399_70,0.03,70.0,1.4,289.9,142.46,129.485,12.975
2868,../../output/MediumBottle/Medium_290_1399_74,0.03,74.0,1.4,289.9,168.373,155.625,12.7475
2869,../../output/MediumBottle/Medium_290_1399_78,0.03,78.0,1.4,289.9,193.593,180.542,13.05
2870,../../output/MediumBottle/Medium_290_1399_82,0.03,82.0,1.4,289.9,218.245,205.68,12.565
2871,../../output/MediumBottle/Medium_290_1399_86,0.03,86.0,1.4,289.9,241.287,228.912,12.375
2872,../../output/MediumBottle/Medium_290_1399_90,0.03,90.0,1.4,289.9,260.798,248.218,12.58
2873,../../output/MediumBottle/Medium_290_1799_30,0.03,30.0,1.8,289.9,0.005,0.0,0.005
2874,../../output/MediumBottle/Medium_290_1799_34,0.03,34.0,1.8,289.9,0.025,0.005,0.02
2875,../../output/MediumBottle/Medium_290_1799_38,0.03,38.0,1.8,289.9,0.015,0.0025,0.0125
2876,../../output/MediumBottle/Medium_290_1799_42,0.03,42.0,1.8,289.9,0.025,0.0075,0.0175
2877,../../output/MediumBottle/Medium_290_1799_46,0.03,46.0,1.8,289.9,5.36,5.34,0.02
2878,../../output/MediumBottle/Medium_290_1799_50,0.03,50.0,1.8,289.9,19.4375,19.415,0.0225
2879,../../output/MediumBottle/Medium_290_1799_54,0.03,54.0,1.8,289.9,40.7325,40.4675,0.265
2880,../../output/MediumBottle/Medium_290_1799_58,0.03,58.0,1.8,289.9,65.535,64.84,0.695
2881,../../output/MediumBottle/Medium_290_1799_62,0.03,62.0,1.8,289.9,91.795,83.47,8.325
2882,../../output/MediumBottle/Medium_290_1799_66,0.03,66.0,1.8,289.9,118.075,106.255,11.82
2883,../../output/MediumBottle/Medium_290_1799_70,0.03,70.0,1.8,289.9,144.338,131.542,12.795
2884,../../output/MediumBottle/Medium_290_1799_74,0.03,74.0,1.8,289.9,170.17,157.295,12.875
2885,../../output/MediumBottle/Medium_290_1799_78,0.03,78.0,1.8,289.9,195.322,182.303,13.02
2886,../../output/MediumBottle/Medium_290_1799_82,0.03,82.0,1.8,289.9,219.915,206.822,13.0925
2887,../../output/MediumBottle/Medium_290_1799_86,0.03,86.0,1.8,289.9,242.757,230.053,12.705
2888,../../output/MediumBottle/Medium_290_1799_90,0.03,90.0,1.8,289.9,261.845,249.813,12.0325
2889,../../output/MediumBottle/Medium_290_200_30,0.03,30.0,0.2,289.9,0.005,0.0,0.005
2890,../../output/MediumBottle/Medium_290_200_34,0.03,34.0,0.2,289.9,0.0175,0.0075,0.01
2891,../../output/MediumBottle/Medium_290_200_38,0.03,38.0,0.2,289.9,0.02,0.0075,0.0125
2892,../../output/MediumBottle/Medium_290_200_42,0.03,42.0,0.2,289.9,0.04,0.0125,0.0275
2893,../../output/MediumBottle/Medium_290_200_46,0.03,46.0,0.2,289.9,3.2725,3.2475,0.025
2894,../../output/MediumBottle/Medium_290_200_50,0.03,50.0,0.2,289.9,14.7325,14.7025,0.03
2895,../../output/MediumBottle/Medium_290_200_54,0.03,54.0,0.2,289.9,34.005,33.9475,0.0575
2896,../../output/MediumBottle/Medium_290_200_58,0.03,58.0,0.2,289.9,57.845,57.06,0.785
2897,../../output/MediumBottle/Medium_290_200_62,0.03,62.0,0.2,289.9,83.91,78.1025,5.8075
2898,../../output/MediumBottle/Medium_290_200_66,0.03,66.0,0.2,289.9,110.17,98.8025,11.3675
2899,../../output/MediumBottle/Medium_290_200_70,0.03,70.0,0.2,289.9,136.6,123.925,12.675
2900,../../output/MediumBottle/Medium_290_200_74,0.03,74.0,0.2,289.9,162.625,149.523,13.1025
2901,../../output/MediumBottle/Medium_290_200_78,0.03,78.0,0.2,289.9,188.0,174.73,13.27
2902,../../output/MediumBottle/Medium_290_200_82,0.03,82.0,0.2,289.9,212.947,200.028,12.92
2903,../../output/MediumBottle/Medium_290_200_86,0.03,86.0,0.2,289.9,236.28,222.955,13.325
2904,../../output/MediumBottle/Medium_290_200_90,0.03,90.0,0.2,289.9,256.908,244.07,12.8375
2905,../../output/MediumBottle/Medium_290_600_30,0.03,30.0,0.6,289.9,0.01,0.0025,0.0075
2906,../../output/MediumBottle/Medium_290_600_34,0.03,34.0,0.6,289.9,0.01,0.0025,0.0075
2907,../../output/MediumBottle/Medium_290_600_38,0.03,38.0,0.6,289.9,0.0175,0.005,0.0125
2908,../../output/MediumBottle/Medium_290_600_42,0.03,42.0,0.6,289.9,0.0375,0.01,0.0275
2909,../../output/MediumBottle/Medium_290_600_46,0.03,46.0,0.6,289.9,3.8425,3.81,0.0325
2910,../../output/MediumBottle/Medium_290_600_50,0.03,50.0,0.6,289.9,16.12,16.0825,0.0375
2911,../../output/MediumBottle/Medium_290_600_54,0.03,54.0,0.6,289.9,35.8575,35.695,0.1625
2912,../../output/MediumBottle/Medium_290_600_58,0.03,58.0,0.6,289.9,59.915,59.1825,0.7325
2913,../../output/MediumBottle/Medium_290_600_62,0.03,62.0,0.6,289.9,86.0,78.4875,7.5125
2914,../../output/MediumBottle/Medium_290_600_66,0.03,66.0,0.6,289.9,112.29,100.725,11.565
2915,../../output/MediumBottle/Medium_290_600_70,0.03,70.0,0.6,289.9,138.632,125.853,12.78
2916,../../output/MediumBottle/Medium_290_600_74,0.03,74.0,0.6,289.9,164.613,151.625,12.9875
2917,../../output/MediumBottle/Medium_290_600_78,0.03,78.0,0.6,289.9,189.942,176.455,13.4875
2918,../../output/MediumBottle/Medium_290_600_82,0.03,82.0,0.6,289.9,214.725,201.615,13.11
2919,../../output/MediumBottle/Medium_290_600_86,0.03,86.0,0.6,289.9,238.037,224.855,13.1825
2920,../../output/MediumBottle/Medium_290_600_90,0.03,90.0,0.6,289.9,258.267,245.977,12.29
2921,../../output/MediumBottle/Medium_300_1000_30,0.03,30.0,1.0,299.875,0.0125,0.0,0.0125
2922,../../output/MediumBottle/Medium_300_1000_34,0.03,34.0,1.0,299.875,0.0325,0.005,0.0275
2923,../../output/MediumBottle/Medium_300_1000_38,0.03,38.0,1.0,299.875,0.04,0.01,0.03
2924,../../output/MediumBottle/Medium_300_1000_42,0.03,42.0,1.0,299.875,0.29,0.27,0.02
2925,../../output/MediumBottle/Medium_300_1000_46,0.03,46.0,1.0,299.875,6.9375,6.915,0.0225
2926,../../output/MediumBottle/Medium_300_1000_50,0.03,50.0,1.0,299.875,22.2475,22.2225,0.025
2927,../../output/MediumBottle/Medium_300_1000_54,0.03,54.0,1.0,299.875,44.555,44.24,0.315
2928,../../output/MediumBottle/Medium_300_1000_58,0.03,58.0,1.0,299.875,69.9975,68.46,1.5375
2929,../../output/MediumBottle/Medium_300_1000_62,0.03,62.0,1.0,299.875,96.7825,85.9175,10.865
2930,../../output/MediumBottle/Medium_300_1000_66,0.03,66.0,1.0,299.875,123.603,110.588,13.015
2931,../../output/MediumBottle/Medium_300_1000_70,0.03,70.0,1.0,299.875,150.29,136.398,13.8925
2932,../../output/MediumBottle/Medium_300_1000_74,0.03,74.0,1.0,299.875,176.313,162.202,14.11
2933,../../output/MediumBottle/Medium_300_1000_78,0.03,78.0,1.0,299.875,201.653,187.053,14.6
2934,../../output/MediumBottle/Medium_300_1000_82,0.03,82.0,1.0,299.875,226.507,212.072,14.435
2935,../../output/MediumBottle/Medium_300_1000_86,0.03,86.0,1.0,299.875,249.605,235.778,13.8275
2936,../../output/MediumBottle/Medium_300_1000_90,0.03,90.0,1.0,299.875,269.577,255.382,14.195
2937,../../output/MediumBottle/Medium_300_1399_30,0.03,30.0,1.4,299.875,0.0125,0.0,0.0125
2938,../../output/MediumBottle/Medium_300_1399_34,0.03,34.0,1.4,299.875,0.02,0.0025,0.0175
2939,../../output/MediumBottle/Medium_300_1399_38,0.03,38.0,1.4,299.875,0.035,0.01,0.025
2940,../../output/MediumBottle/Medium_300_1399_42,0.03,42.0,1.4,299.875,0.41,0.3875,0.0225
2941,../../output/MediumBottle/Medium_300_1399_46,0.03,46.0,1.4,299.875,7.645,7.62,0.025
2942,../../output/MediumBottle/Medium_300_1399_50,0.03,50.0,1.4,299.875,23.63,23.61,0.02
2943,../../output/MediumBottle/Medium_300_1399_54,0.03,54.0,1.4,299.875,46.2925,45.9075,0.385
2944,../../output/MediumBottle/Medium_300_1399_58,0.03,58.0,1.4,299.875,71.9075,70.3475,1.56
2945,../../output/MediumBottle/Medium_300_1399_62,0.03,62.0,1.4,299.875,98.78,88.6675,10.1125
2946,../../output/MediumBottle/Medium_300_1399_66,0.03,66.0,1.4,299.875,125.593,112.778,12.815
